week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id,profile_picture
2019.07.01,2019,7,1,372,372,5,up,25,50,27,/en/players/riccardo-bonadio/bi47/overview,riccardo-bonadio,Riccardo Bonadio,ITA,bi47,www.atptour.com/-/media/tennis/players/head-shot/2019/bonadio_head_pp2019.png
2019.07.01,2019,7,1,373,373,1,down,23,49,19,/en/players/arthur-rinderknech/rc91/overview,arthur-rinderknech,Arthur Rinderknech,FRA,rc91,www.atptour.com/-/media/tennis/players/head-shot/2018/rinderknech_head_pp18.png
2019.07.01,2019,7,1,374,374,1,down,28,49,25,/en/players/sadio-doumbia/d917/overview,sadio-doumbia,Sadio Doumbia,FRA,d917,www.atptour.com/-/media/tennis/players/head-shot/lr2017/doumbia__sadio_2017.png
2019.07.01,2019,7,1,375,375,85,up,17,48,11,/en/players/lorenzo-musetti/m0ej/overview,lorenzo-musetti,Lorenzo Musetti,ITA,m0ej,www.atptour.com/-/media/tennis/players/head-shot/2019/musetti_lorenzo_head_pp2019.png
2019.07.01,2019,7,1,376,376,2,down,32,48,11,/en/players/rubin-statham/sf89/overview,rubin-statham,Rubin Statham,NZL,sf89,www.atptour.com/-/media/tennis/players/head-shot/lq/active/statham_j_lq17_headshot.png
2019.07.01,2019,7,1,377,377,2,down,26,48,14,/en/players/pedro-sakamoto/sl94/overview,pedro-sakamoto,Pedro Sakamoto,BRA,sl94,www.atptour.com/-/media/tennis/players/head-shot/2018/sakamoto_head_pp18.png
2019.07.01,2019,7,1,378,378,2,down,23,48,18,/en/players/makoto-ochi/o664/overview,makoto-ochi,Makoto Ochi,JPN,o664,www.atptour.com/-/media/tennis/ochi-makoto_headshot_lq.png
2019.07.01,2019,7,1,379,379,1,down,31,46,20,/en/players/peter-torebko/t911/overview,peter-torebko,Peter Torebko,GER,t911,www.atptour.com/-/media/tennis/players/head-shot/lr2017/torebko_peter_2017.png
2019.07.01,2019,7,1,380,380,1,down,20,45,16,/en/players/khumoyun-sultanov/sr81/overview,khumoyun-sultanov,Khumoyun Sultanov,UZB,sr81,www.atptour.com/-/media/tennis/players/head-shot/2018/sultanov_khomoyun_getty18.png
2019.07.01,2019,7,1,381,381,1,down,27,45,16,/en/players/sekou-bangoura/bh02/overview,sekou-bangoura,Sekou Bangoura,USA,bh02,www.atptour.com/-/media/tennis/players/head-shot/lq/active/bangoura_sekou_2017.png
2019.07.01,2019,7,1,382,382,1,down,30,45,18,/en/players/alejandro-gonzalez/g892/overview,alejandro-gonzalez,Alejandro Gonzalez,COL,g892,www.atptour.com/-/media/tennis/players/head-shot/lq/active/gonzalez-a_headshot_lq15.png
2019.07.01,2019,7,1,383,383,1,down,18,44,17,/en/players/sebastian-korda/k0ah/overview,sebastian-korda,Sebastian Korda,USA,k0ah,www.atptour.com/-/media/tennis/players/head-shot/lr2018/korda_sebastian_2018.png
2019.07.01,2019,7,1,384,384,1,down,26,44,24,/en/players/carlos-boluda-purkiss/bg72/overview,carlos-boluda-purkiss,Carlos Boluda-Purkiss,ESP,bg72,www.atptour.com/-/media/tennis/players/head-shot/2018/boluda-purkiss_getty18.png
2019.07.01,2019,7,1,385,385,1,down,31,43,10,/en/players/illya-marchenko/me89/overview,illya-marchenko,Illya Marchenko,UKR,me89,www.atptour.com/-/media/tennis/players/head-shot/2016/marchenko_head_16.png
2019.07.01,2019,7,1,386,386,1,down,38,43,13,/en/players/victor-estrella-burgos/e224/overview,victor-estrella-burgos,Victor Estrella Burgos,DOM,e224,www.atptour.com/-/media/tennis/players/head-shot/2018/estrella_burgos_head_ao18.png
2019.07.01,2019,7,1,387,387,1,down,24,43,14,/en/players/jared-hiltzik/hb41/overview,jared-hiltzik,Jared Hiltzik,USA,hb41,www.atptour.com/-/media/tennis/players/head-shot/lq/active/hiltzik_jared_2016.png
2019.07.01,2019,7,1,388,388,1,down,23,43,21,/en/players/martin-redlicki/rc93/overview,martin-redlicki,Martin Redlicki,USA,rc93,www.atptour.com/-/media/tennis/players/head-shot/2018/redlicki_ma_head_pp18.png
2019.07.01,2019,7,1,389,389,54,up,22,42,8,/en/players/altug-celikbilek/ch05/overview,altug-celikbilek,Altug Celikbilek,TUR,ch05,www.atptour.com/-/media/tennis/players/head-shot/lq/active/celikbelik-altug-16.png
2019.07.01,2019,7,1,390,390,2,down,20,42,9,/en/players/alexis-galarneau/gk06/overview,alexis-galarneau,Alexis Galarneau,CAN,gk06,www.atptour.com/-/media/tennis/players/head-shot/2019/galarneau_alexis_head_pp2019.png
2019.07.01,2019,7,1,391,391,2,down,20,42,12,/en/players/jacopo-berrettini/bu10/overview,jacopo-berrettini,Jacopo Berrettini,ITA,bu10,
2019.07.01,2019,7,1,392,392,1,down,25,42,13,/en/players/dennis-novikov/n674/overview,dennis-novikov,Dennis Novikov,USA,n674,www.atptour.com/-/media/tennis/players/head-shot/2016/novikov_head_16.png
2019.07.01,2019,7,1,393,393,3,down,28,42,14,/en/players/tom-jomby/j439/overview,tom-jomby,Tom Jomby,FRA,j439,www.atptour.com/-/media/tennis/players/head-shot/2016/atp-jomby-headshot.png
2019.07.01,2019,7,1,394,394,2,down,28,41,11,/en/players/sandro-ehrat/e780/overview,sandro-ehrat,Sandro Ehrat,SUI,e780,
2019.07.01,2019,7,1,395,395,2,down,20,41,13,/en/players/geoffrey-blancaneaux/bu54/overview,geoffrey-blancaneaux,Geoffrey Blancaneaux,FRA,bu54,www.atptour.com/-/media/tennis/players/head-shot/2017/blancaneaux_head_pp17.png
2019.07.01,2019,7,1,396,396,2,down,21,41,21,/en/players/yusuke-takahashi/tf58/overview,yusuke-takahashi,Yusuke Takahashi,JPN,tf58,www.atptour.com/-/media/tennis/players/head-shot/2017/takahashi_head17.png
2019.07.01,2019,7,1,397,397,1,down,28,41,24,/en/players/kevin-king/kb14/overview,kevin-king,Kevin King,USA,kb14,www.atptour.com/-/media/tennis/players/head-shot/lr2018/king_kevin_2018.png
2019.07.01,2019,7,1,398,398,3,down,34,40,2,/en/players/frank-dancevic/d499/overview,frank-dancevic,Frank Dancevic,CAN,d499,www.atptour.com/-/media/tennis/players/head-shot/2018/dancevic_head_pp18.png
2019.07.01,2019,7,1,399,399,2,down,20,40,28,/en/players/javier-barranco-cosano/bv25/overview,javier-barranco-cosano,Javier Barranco Cosano,ESP,bv25,www.atptour.com/-/media/tennis/players/head-shot/2018/barranco_pp18.png
2019.07.01,2019,7,1,400,400,2,down,31,39,4,/en/players/franko-skugor/sf76/overview,franko-skugor,Franko Skugor,CRO,sf76,www.atptour.com/-/media/tennis/players/head-shot/2019/skugor_head_ao19.png
2019.07.01,2019,7,1,401,401,2,down,17,39,10,/en/players/giulio-zeppieri/z0a1/overview,giulio-zeppieri,Giulio Zeppieri,ITA,z0a1,
2019.07.01,2019,7,1,402,402,2,down,25,38,12,/en/players/andres-artunedo-martinavarro/ab17/overview,andres-artunedo-martinavarro,Andres Artunedo Martinavarro,ESP,ab17,www.atptour.com/-/media/tennis/players/head-shot/2018/martinavarr_andres_getty18.png
2019.07.01,2019,7,1,403,403,2,down,30,36,14,/en/players/miljan-zekic/z246/overview,miljan-zekic,Miljan Zekic,SRB,z246,www.atptour.com/-/media/tennis/players/head-shot/2018/zekic_miljan_2018.png
2019.07.01,2019,7,1,404,404,2,down,22,36,15,/en/players/edan-leshem/ld26/overview,edan-leshem,Edan Leshem,ISR,ld26,www.atptour.com/-/media/tennis/players/head-shot/lq/active/leshem-edan-15.png
2019.07.01,2019,7,1,405,405,1,down,34,36,16,/en/players/teymuraz-gabashvili/g681/overview,teymuraz-gabashvili,Teymuraz Gabashvili,RUS,g681,www.atptour.com/-/media/tennis/players/head-shot/compressed/gabashvili-headshot15.png
2019.07.01,2019,7,1,406,406,1,down,21,36,16,/en/players/stefan-kozlov/ke64/overview,stefan-kozlov,Stefan Kozlov,USA,ke64,www.atptour.com/-/media/tennis/players/head-shot/2018/koslov_head_ao18.png
2019.07.01,2019,7,1,407,407,4,up,23,35,12,/en/players/harry-bourchier/bj05/overview,harry-bourchier,Harry Bourchier,AUS,bj05,www.atptour.com/-/media/tennis/players/head-shot/lq/active/bourchier_harry_17.png
2019.07.01,2019,7,1,408,408,2,down,25,35,17,/en/players/arjun-kadhe/kd43/overview,arjun-kadhe,Arjun Kadhe,IND,kd43,www.atptour.com/-/media/tennis/players/head-shot/lr2017/kadhe_arjun_2017.png
2019.07.01,2019,7,1,409,409,2,down,27,34,11,/en/players/maximilian-neuchrist/n663/overview,maximilian-neuchrist,Maximilian Neuchrist,AUT,n663,www.atptour.com/-/media/tennis/players/head-shot/2018/neuchrist_maximilian_2018.png
2019.07.01,2019,7,1,410,410,2,down,28,34,16,/en/players/karim-mohamed-maamoun-/mj70/overview,karim-mohamed-maamoun-,Karim-Mohamed Maamoun,EGY,mj70,www.atptour.com/-/media/tennis/players/head-shot/lq/active/maamoun-karim-15.png
2019.07.01,2019,7,1,411,411,2,down,29,33,12,/en/players/carlos-gomez-herrera/g985/overview,carlos-gomez-herrera,Carlos Gomez-Herrera,ESP,g985,www.atptour.com/-/media/tennis/gomez-herrera_carlos_headshot_lq.png
2019.07.01,2019,7,1,412,412,2,down,20,33,18,/en/players/blake-ellis/ea27/overview,blake-ellis,Blake Ellis,AUS,ea27,www.atptour.com/-/media/tennis/players/head-shot/lr2018/blake_ellis_2018.png
2019.07.01,2019,7,1,413,413,,,21,31,6,/en/players/youssef-hossam/hd67/overview,youssef-hossam,Youssef Hossam,EGY,hd67,www.atptour.com/-/media/tennis/players/head-shot/2018/hossam_youssef_2018.png
2019.07.01,2019,7,1,414,414,10,up,21,31,12,/en/players/julian-ocleppo/o507/overview,julian-ocleppo,Julian Ocleppo,ITA,o507,www.atptour.com/-/media/tennis/players/head-shot/2018/ocleppo_julian_2018.png
2019.07.01,2019,7,1,415,415,1,down,25,31,14,/en/players/andrea-basso/bh80/overview,andrea-basso,Andrea Basso,ITA,bh80,www.atptour.com/-/media/tennis/players/head-shot/lr2018/basso_andrea_2018.png
2019.07.01,2019,7,1,416,416,13,down,19,31,15,/en/players/alen-avidzba/a0ao/overview,alen-avidzba,Alen Avidzba,RUS,a0ao,www.atptour.com/-/media/tennis/players/head-shot/2018/avidzba_alen_head_pp18.png
2019.07.01,2019,7,1,417,417,2,down,22,31,16,/en/players/nam-hoang-ly/ld22/overview,nam-hoang-ly,Nam Hoang Ly,VIE,ld22,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ly_nam-hoang_2017.png
2019.07.01,2019,7,1,418,418,9,up,19,31,18,/en/players/francesco-forti/f0a4/overview,francesco-forti,Francesco Forti,ITA,f0a4,www.atptour.com/-/media/tennis/players/head-shot/2019/forti_francesco_head_pp2019.png
2019.07.01,2019,7,1,419,419,7,down,18,31,21,/en/players/antoine-cornut-chauvinc/c0az/overview,antoine-cornut-chauvinc,Antoine Cornut-Chauvinc,FRA,c0az,www.atptour.com/-/media/tennis/players/head-shot/2018/cornut-chauvinc_antoine_head2018.png
2019.07.01,2019,7,1,420,420,4,down,22,30,13,/en/players/ben-patael/fb18/overview,ben-patael,Ben Patael,ISR,fb18,www.atptour.com/-/media/tennis/players/head-shot/2019/patael_ben_head_pp19.png
2019.07.01,2019,7,1,421,421,,,26,30,15,/en/players/gregoire-jacq/j557/overview,gregoire-jacq,Gregoire Jacq,FRA,j557,www.atptour.com/-/media/tennis/players/head-shot/lr2018/jacq_gregoire_2018.png
2019.07.01,2019,7,1,422,422,5,down,22,30,16,/en/players/corentin-denolly/df92/overview,corentin-denolly,Corentin Denolly,FRA,df92,www.atptour.com/-/media/tennis/players/head-shot/lq/active/denolly-corentin-16.png
2019.07.01,2019,7,1,423,423,5,down,23,30,27,/en/players/gijs-brouwer/bo10/overview,gijs-brouwer,Gijs Brouwer,NED,bo10,www.atptour.com/-/media/tennis/players/head-shot/2018/brouwer_gijs_head_pp18.png
2019.07.01,2019,7,1,424,424,5,down,21,29,10,/en/players/rigele-te/tg30/overview,rigele-te,Rigele Te,CHN,tg30,www.atptour.com/-/media/tennis/players/head-shot/2016/08/07/01/43/rigele-te.jpg
2019.07.01,2019,7,1,425,425,5,down,31,29,13,/en/players/joao-souza/sg64/overview,joao-souza,Joao Souza,BRA,sg64,www.atptour.com/-/media/tennis/players/head-shot/lq/active/souza-j_headshot_getty15.png
2019.07.01,2019,7,1,426,426,4,down,26,29,19,/en/players/ricardo-ojeda-lara/o408/overview,ricardo-ojeda-lara,Ricardo Ojeda Lara,ESP,o408,www.atptour.com/-/media/tennis/players/head-shot/2017/ojeda_head17.png
2019.07.01,2019,7,1,427,427,8,up,18,28,10,/en/players/hugo-gaston/g09o/overview,hugo-gaston,Hugo Gaston,FRA,g09o,
2019.07.01,2019,7,1,428,428,5,down,29,28,11,/en/players/jeremy-jahn/j400/overview,jeremy-jahn,Jeremy Jahn,GER,j400,www.atptour.com/-/media/tennis/players/head-shot/lq/active/jahn-jeremy-15.png
2019.07.01,2019,7,1,429,429,4,down,23,28,13,/en/players/bradley-mousley/mn44/overview,bradley-mousley,Bradley Mousley,AUS,mn44,www.atptour.com/-/media/tennis/players/head-shot/2017/mousley_headao17.png
2019.07.01,2019,7,1,430,430,2,down,27,28,20,/en/players/antoine-escoffier/e768/overview,antoine-escoffier,Antoine Escoffier,FRA,e768,www.atptour.com/-/media/tennis/players/head-shot/2018/escoffier_head_pp18.png
2019.07.01,2019,7,1,431,431,41,up,19,27,4,/en/players/paul-jubb/j0a4/overview,paul-jubb,Paul Jubb,GBR,j0a4,www.atptour.com/-/media/tennis/players/head-shot/2019/jubb_paul_head_pp19.png
2019.07.01,2019,7,1,432,432,3,down,22,27,16,/en/players/tim-van-rijthoven/v942/overview,tim-van-rijthoven,Tim Van Rijthoven,NED,v942,www.atptour.com/-/media/tennis/players/head-shot/lq/active/tim_van-rijthoven_2016.png
2019.07.01,2019,7,1,433,433,4,down,17,27,17,/en/players/chun-hsin-tseng/t0ap/overview,chun-hsin-tseng,Chun-hsin Tseng,TPE,t0ap,www.atptour.com/-/media/tennis/players/head-shot/2019/tseng-chun-hsin_head_pp18.png
2019.07.01,2019,7,1,434,434,3,down,30,26,6,/en/players/gerard-granollers/g922/overview,gerard-granollers,Gerard Granollers,ESP,g922,www.atptour.com/-/media/tennis/players/head-shot/2018/granollers_gerard_2018.png
2019.07.01,2019,7,1,435,435,3,down,20,26,9,/en/players/zizou-bergs/bu13/overview,zizou-bergs,Zizou Bergs,BEL,bu13,www.atptour.com/-/media/tennis/players/head-shot/2018/bergs_zizou_2018.png
2019.07.01,2019,7,1,436,436,3,down,20,26,19,/en/players/matteo-martineau/mw76/overview,matteo-martineau,Matteo Martineau,FRA,mw76,www.atptour.com/-/media/tennis/players/head-shot/2018/martineau_head_pp18.png
2019.07.01,2019,7,1,437,437,3,down,28,26,24,/en/players/tobias-simon/sk51/overview,tobias-simon,Tobias Simon,GER,sk51,www.atptour.com/-/media/tennis/players/head-shot/2019/simon_tobias_headpp19.png
2019.07.01,2019,7,1,438,438,2,down,24,24,13,/en/players/sanjar-fayziev/f786/overview,sanjar-fayziev,Sanjar Fayziev,UZB,f786,
2019.07.01,2019,7,1,439,439,2,down,32,24,17,/en/players/yannick-mertens/mg08/overview,yannick-mertens,Yannick Mertens,BEL,mg08,www.atptour.com/-/media/tennis/players/head-shot/lq/active/mertens-y_headshot_getty12.png
2019.07.01,2019,7,1,440,440,2,down,27,23,8,/en/players/marvin-netuschil/n661/overview,marvin-netuschil,Marvin Netuschil,GER,n661,www.atptour.com/-/media/tennis/players/head-shot/2018/netuschil_marvin_2018.png
2019.07.01,2019,7,1,441,441,1,down,28,23,10,/en/players/daniel-nguyen/n555/overview,daniel-nguyen,Daniel Nguyen,USA,n555,www.atptour.com/-/media/tennis/d-nguyen-2015.jpg
2019.07.01,2019,7,1,442,442,3,down,27,23,11,/en/players/albano-olivetti/o411/overview,albano-olivetti,Albano Olivetti,FRA,o411,
2019.07.01,2019,7,1,443,443,2,down,21,23,11,/en/players/orlando-luz/lf26/overview,orlando-luz,Orlando Luz,BRA,lf26,www.atptour.com/-/media/tennis/players/head-shot/2018/luz_orlando_getty18.png
2019.07.01,2019,7,1,444,444,2,down,22,22,7,/en/players/bastian-malla/mm24/overview,bastian-malla,Bastian Malla,CHI,mm24,
2019.07.01,2019,7,1,445,445,1,down,29,22,10,/en/players/markus-eriksson/e688/overview,markus-eriksson,Markus Eriksson,SWE,e688,www.atptour.com/-/media/tennis/players/head-shot/lq/active/eriksson-m_headshot_lq13.png
2019.07.01,2019,7,1,446,446,1,down,23,22,13,/en/players/skander-mansouri/ml73/overview,skander-mansouri,Skander Mansouri,TUN,ml73,www.atptour.com/-/media/tennis/players/head-shot/lr2017/mansouri_skander_2017.png
2019.07.01,2019,7,1,447,447,1,down,27,22,19,/en/players/alexander-zhurbin/z301/overview,alexander-zhurbin,Alexander Zhurbin,RUS,z301,www.atptour.com/-/media/tennis/players/head-shot/2019/zhurbin_alexander_head.png
2019.07.01,2019,7,1,448,448,1,down,21,22,22,/en/players/enrico-dalla-valle/dg80/overview,enrico-dalla-valle,Enrico Dalla Valle,ITA,dg80,www.atptour.com/-/media/tennis/players/head-shot/2019/dalla-valle_enrique_head_pp2019.png
2019.07.01,2019,7,1,449,449,1,down,23,21,10,/en/players/botic-van-de-zandschulp/v812/overview,botic-van-de-zandschulp,Botic Van de Zandschulp,NED,v812,
2019.07.01,2019,7,1,450,450,1,down,25,21,16,/en/players/harrison-adams/ab54/overview,harrison-adams,Harrison Adams,USA,ab54,www.atptour.com/-/media/tennis/players/head-shot/2018/adams_harrison_getty18.png
2019.07.01,2019,7,1,451,451,1,down,26,20,3,/en/players/yuki-bhambri/bf55/overview,yuki-bhambri,Yuki Bhambri,IND,bf55,www.atptour.com/-/media/tennis/players/head-shot/2018/bhambri_yuki_head_pp18.png
2019.07.01,2019,7,1,452,452,1,down,26,20,2,/en/players/raymond-sarmiento/sl09/overview,raymond-sarmiento,Raymond Sarmiento,USA,sl09,
2019.07.01,2019,7,1,453,453,1,down,21,20,5,/en/players/william-blumberg/bt45/overview,william-blumberg,William Blumberg,USA,bt45,www.atptour.com/-/media/tennis/players/head-shot/2018/blumberg_will_getty18.png
2019.07.01,2019,7,1,454,454,1,down,29,20,5,/en/players/alexander-ward/w579/overview,alexander-ward,Alexander Ward,GBR,w579,www.atptour.com/-/media/tennis/players/head-shot/2018/ward_alexander_2018.png
2019.07.01,2019,7,1,455,455,1,down,19,20,10,/en/players/alafia-ayeni/a09p/overview,alafia-ayeni,Alafia Ayeni,USA,a09p,
2019.07.01,2019,7,1,456,456,1,down,25,20,13,/en/players/alexander-ritschard/rc04/overview,alexander-ritschard,Alexander Ritschard,USA,rc04,www.atptour.com/-/media/tennis/players/head-shot/2018/ritschard_head_pp18.png
2019.07.01,2019,7,1,457,457,1,down,26,20,17,/en/players/peter-heller/ha33/overview,peter-heller,Peter Heller,GER,ha33,www.atptour.com/-/media/tennis/players/head-shot/2019/heller_peter_headpp19.png
2019.07.01,2019,7,1,458,458,1,down,27,20,20,/en/players/fabrizio-ornago/o423/overview,fabrizio-ornago,Fabrizio Ornago,ITA,o423,www.atptour.com/-/media/tennis/players/head-shot/2019/ornago_fabrizio_head_pp2019.png
2019.07.01,2019,7,1,459,459,1,down,20,19,9,/en/players/camilo-ugo-carabelli/u182/overview,camilo-ugo-carabelli,Camilo Ugo Carabelli,ARG,u182,www.atptour.com/-/media/tennis/players/head-shot/lr2017/carabelli_camilo-ugo.png
2019.07.01,2019,7,1,460,460,1,down,28,19,10,/en/players/takanyi-garanganga/ga48/overview,takanyi-garanganga,Takanyi Garanganga,ZIM,ga48,www.atptour.com/-/media/tennis/players/head-shot/lq/active/garanganga_takanyi_2016.png
2019.07.01,2019,7,1,461,461,35,down,23,18,15,/en/players/hugo-grenier/gf95/overview,hugo-grenier,Hugo Grenier,FRA,gf95,www.atptour.com/-/media/tennis/players/head-shot/lq/active/grenier_hugo_2016.png
2019.07.01,2019,7,1,462,462,,,21,17,6,/en/players/luca-giacomini/gk24/overview,luca-giacomini,Luca Giacomini,ITA,gk24,www.atptour.com/-/media/tennis/players/head-shot/lr2018/giacomini_luca_2018.png
2019.07.01,2019,7,1,463,463,,,34,17,14,/en/players/konstantin-kravchuk/k776/overview,konstantin-kravchuk,Konstantin Kravchuk,RUS,k776,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kravchuk-k_headshot_lq15.png
2019.07.01,2019,7,1,464,464,2,up,24,16,10,/en/players/ronnie-schneider/sr79/overview,ronnie-schneider,Ronnie Schneider,USA,sr79,www.atptour.com/-/media/tennis/schneider-ronnie_headshot_lq.png
2019.07.01,2019,7,1,465,465,,,30,16,10,/en/players/harri-heliovaara/h808/overview,harri-heliovaara,Harri Heliovaara,FIN,h808,www.atptour.com/-/media/tennis/players/head-shot/2018/heliovaara_head_18.png
2019.07.01,2019,7,1,466,466,1,up,20,16,11,/en/players/yuta-shimizu/s0aq/overview,yuta-shimizu,Yuta Shimizu,JPN,s0aq,www.atptour.com/-/media/tennis/players/head-shot/2018/shimizu_yuta_head_pp18.png
2019.07.01,2019,7,1,467,467,1,up,20,16,12,/en/players/louis-wessels/wb25/overview,louis-wessels,Louis Wessels,GER,wb25,www.atptour.com/-/media/tennis/players/head-shot/lq/active/wessels_louis_2016.png
2019.07.01,2019,7,1,468,468,1,up,26,16,14,/en/players/sidharth-rawat/rb86/overview,sidharth-rawat,Sidharth Rawat,IND,rb86,
2019.07.01,2019,7,1,469,469,2,up,25,16,19,/en/players/lloyd-glasspool/gd08/overview,lloyd-glasspool,Lloyd Glasspool,GBR,gd08,www.atptour.com/-/media/tennis/players/head-shot/lq/active/glasspool-lloyd-16.png
2019.07.01,2019,7,1,470,470,3,up,19,15,4,/en/players/michael-vrbensky/v0b2/overview,michael-vrbensky,Michael Vrbensky,CZE,v0b2,www.atptour.com/-/media/tennis/players/head-shot/2018/vrbensky_micheal_getty18.png
2019.07.01,2019,7,1,471,471,3,up,18,15,5,/en/players/tomas-machac/m0fh/overview,tomas-machac,Tomas Machac,CZE,m0fh,
2019.07.01,2019,7,1,472,472,3,up,17,15,5,/en/players/jiri-lehecka/l0bv/overview,jiri-lehecka,Jiri Lehecka,CZE,l0bv,www.atptour.com/-/media/tennis/players/head-shot/2019/lehecka_jiri_head19.png
2019.07.01,2019,7,1,473,473,3,up,20,15,6,/en/players/francisco-cerundolo/c0au/overview,francisco-cerundolo,Francisco Cerundolo,ARG,c0au,
2019.07.01,2019,7,1,474,474,3,up,21,15,8,/en/players/lukas-klein/ki63/overview,lukas-klein,Lukas Klein,SVK,ki63,www.atptour.com/-/media/tennis/players/head-shot/2018/klein_lukas_getty18.png
2019.07.01,2019,7,1,475,475,3,up,24,15,9,/en/players/lucas-gerch/gf23/overview,lucas-gerch,Lucas Gerch,GER,gf23,
2019.07.01,2019,7,1,476,476,3,up,23,15,11,/en/players/tom-fawcett/f974/overview,tom-fawcett,Tom Fawcett,USA,f974,www.atptour.com/-/media/tennis/players/head-shot/lr2017/fawcett_tom_2017.png
2019.07.01,2019,7,1,477,477,3,up,28,15,21,/en/players/marco-bortolotti/bh08/overview,marco-bortolotti,Marco Bortolotti,ITA,bh08,www.atptour.com/-/media/tennis/players/head-shot/2018/bortolotti_m_head_pp18.png
2019.07.01,2019,7,1,478,478,3,up,27,14,4,/en/players/riccardo-bellotti/bh76/overview,riccardo-bellotti,Riccardo Bellotti,ITA,bh76,www.atptour.com/-/media/tennis/players/head-shot/2018/bellotti_riccardo_2018.png
2019.07.01,2019,7,1,479,479,3,up,32,14,6,/en/players/yannick-jankovits/j347/overview,yannick-jankovits,Yannick Jankovits,FRA,j347,
2019.07.01,2019,7,1,480,480,3,up,22,14,6,/en/players/alex-rybakov/rg42/overview,alex-rybakov,Alex Rybakov,USA,rg42,www.atptour.com/-/media/tennis/players/head-shot/2018/rybakov_calex_head_pp18.png
2019.07.01,2019,7,1,481,481,3,up,21,14,11,/en/players/liam-caruana/co06/overview,liam-caruana,Liam Caruana,ITA,co06,www.atptour.com/-/media/tennis/players/head-shot/2018/caruna_head_ao18.png
2019.07.01,2019,7,1,482,482,4,up,22,14,11,/en/players/juan-pablo-ficovich/fa43/overview,juan-pablo-ficovich,Juan Pablo Ficovich,ARG,fa43,
2019.07.01,2019,7,1,483,483,2,up,24,14,12,/en/players/colin-sinclair/sq79/overview,colin-sinclair,Colin Sinclair,NMI,sq79,
2019.07.01,2019,7,1,484,484,20,down,23,14,19,/en/players/fabien-reboul/re45/overview,fabien-reboul,Fabien Reboul,FRA,re45,
2019.07.01,2019,7,1,485,485,2,up,31,13,1,/en/players/miliaan-niesten/n607/overview,miliaan-niesten,Miliaan Niesten,NED,n607,www.atptour.com/-/media/tennis/players/head-shot/2018/niesten_m_head_pp18.png
2019.07.01,2019,7,1,486,486,2,up,28,13,2,/en/players/alexandar-lazov/l950/overview,alexandar-lazov,Alexandar Lazov,BUL,l950,
2019.07.01,2019,7,1,487,487,2,up,21,13,6,/en/players/kirill-kivattsev/ki71/overview,kirill-kivattsev,Kirill Kivattsev,RUS,ki71,www.atptour.com/-/media/tennis/players/head-shot/2019/kivattsev_kirill_head_pp2019.png
2019.07.01,2019,7,1,488,488,2,up,20,13,6,/en/players/daniel-altmaier/ae14/overview,daniel-altmaier,Daniel Altmaier,GER,ae14,www.atptour.com/-/media/tennis/players/head-shot/2019/altmaier_daniel_headpp19.png
2019.07.01,2019,7,1,489,489,2,up,23,13,12,/en/players/lucas-gomez/gc87/overview,lucas-gomez,Lucas Gomez,MEX,gc87,www.atptour.com/-/media/tennis/players/head-shot/lr2018/gomez_lucas_2018.png
2019.07.01,2019,7,1,490,490,2,up,22,13,12,/en/players/evgenii-tiurnev/td47/overview,evgenii-tiurnev,Evgenii Tiurnev,RUS,td47,www.atptour.com/-/media/tennis/players/head-shot/2018/tyurnev_evgeny_getty18.png
2019.07.01,2019,7,1,491,491,2,up,25,13,13,/en/players/shintaro-imai/i330/overview,shintaro-imai,Shintaro Imai,JPN,i330,
2019.07.01,2019,7,1,492,492,22,down,29,13,14,/en/players/jordi-samper-montana/sh91/overview,jordi-samper-montana,Jordi Samper-Montana,ESP,sh91,www.atptour.com/-/media/tennis/players/head-shot/lq/active/sampermontana-j_headshot_lq.png
2019.07.01,2019,7,1,493,493,1,up,22,13,20,/en/players/jordi-arconada/ad49/overview,jordi-arconada,Jordi Arconada,USA,ad49,
2019.07.01,2019,7,1,494,494,1,up,26,12,4,/en/players/gonzalo-lama/lb07/overview,gonzalo-lama,Gonzalo Lama,CHI,lb07,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lama-g_headshot_15.png
2019.07.01,2019,7,1,495,495,1,up,20,12,6,/en/players/patrik-rikl/rh13/overview,patrik-rikl,Patrik Rikl,CZE,rh13,www.atptour.com/-/media/tennis/players/head-shot/lq/active/rikl_patrik_2017.png
2019.07.01,2019,7,1,496,496,10,up,20,12,6,/en/players/sam-riffice/r0a5/overview,sam-riffice,Sam Riffice,USA,r0a5,www.atptour.com/-/media/tennis/players/head-shot/lr2018/riffice_sam_2018.png
2019.07.01,2019,7,1,497,497,,,21,12,7,/en/players/brandon-holt/h09p/overview,brandon-holt,Brandon Holt,USA,h09p,
2019.07.01,2019,7,1,498,498,,,30,12,8,/en/players/daniel-dutra-da-silva/sg56/overview,daniel-dutra-da-silva,Daniel Dutra da Silva,BRA,sg56,
2019.07.01,2019,7,1,499,499,,,21,12,9,/en/players/alexandar-lazarov/li39/overview,alexandar-lazarov,Alexandar Lazarov,BUL,li39,www.atptour.com/-/media/tennis/players/head-shot/2019/lazarov_alexandar_2019.png
